2023-09-07 09:15,1.07134,1.07175,1.07119,1.07146,2665
2023-09-07 09:30,1.07147,1.07177,1.07132,1.07133,2960
2023-09-07 09:45,1.07133,1.07153,1.07098,1.07146,3004
2023-09-07 10:00,1.07145,1.07148,1.07109,1.07122,4692
2023-09-07 10:15,1.07125,1.07127,1.0707,1.07097,1901
2023-09-07 10:30,1.07097,1.07102,1.0704,1.07088,1718
2023-09-07 10:45,1.07087,1.07116,1.07056,1.07061,2407
2023-09-07 11:00,1.07062,1.07134,1.07062,1.07107,1803
2023-09-07 11:15,1.07105,1.07105,1.07068,1.07068,1951
2023-09-07 11:30,1.07067,1.0707,1.07052,1.07059,2075
2023-09-07 11:45,1.0706,1.07064,1.0703,1.07053,2015
2023-09-07 12:00,1.07052,1.07107,1.07025,1.07061,3746
2023-09-07 12:15,1.07061,1.07067,1.07014,1.07049,3618
2023-09-07 12:30,1.07051,1.07051,1.06882,1.06947,10320
2023-09-07 12:45,1.06948,1.06953,1.06861,1.06934,7101
2023-09-07 13:00,1.06932,1.07027,1.06927,1.06946,7378
2023-09-07 13:15,1.06947,1.06997,1.06935,1.06987,5615
2023-09-07 13:30,1.06988,1.07041,1.06943,1.07002,5722
2023-09-07 13:45,1.07002,1.07003,1.06911,1.06915,5329
2023-09-07 14:00,1.06915,1.0698,1.06863,1.06936,5592
2023-09-07 14:15,1.06937,1.06998,1.0693,1.06956,3920
2023-09-07 14:30,1.06956,1.07086,1.06937,1.0708,5167
2023-09-07 14:45,1.07079,1.07099,1.07016,1.07031,4990
2023-09-07 15:00,1.07032,1.07056,1.06947,1.06963,4297
2023-09-07 15:15,1.06964,1.07023,1.06946,1.07002,3302
2023-09-07 15:30,1.07001,1.07087,1.06984,1.07063,2537
2023-09-07 15:45,1.07066,1.07083,1.07014,1.07032,2507
2023-09-07 16:00,1.07032,1.07096,1.07031,1.07091,2310
2023-09-07 16:15,1.07091,1.07092,1.07042,1.07083,1109
2023-09-07 16:30,1.07082,1.07088,1.07048,1.07062,1716
2023-09-07 16:45,1.07063,1.07081,1.07039,1.0704,1524
2023-09-07 17:00,1.07039,1.07093,1.07028,1.07063,1797
2023-09-07 17:15,1.07063,1.07082,1.07051,1.07066,1794
2023-09-07 17:30,1.07067,1.07094,1.07037,1.07038,1706
2023-09-07 17:45,1.07037,1.07042,1.06985,1.06992,1593
2023-09-07 18:00,1.0699,1.0703,1.06976,1.07029,1964
2023-09-07 18:15,1.07029,1.07037,1.06996,1.07015,1155
2023-09-07 18:30,1.07014,1.07014,1.06962,1.06974,1187
2023-09-07 18:45,1.06975,1.06997,1.06941,1.06941,1257
2023-09-07 19:00,1.06941,1.06981,1.06939,1.06951,1172
2023-09-07 19:15,1.06952,1.06963,1.06949,1.06963,1176
2023-09-07 19:30,1.06963,1.06974,1.06951,1.06974,802
2023-09-07 19:45,1.06973,1.07013,1.06937,1.06949,2743
2023-09-07 20:00,1.06949,1.06986,1.06947,1.06975,743
2023-09-07 20:15,1.06974,1.06979,1.0696,1.06963,392
2023-09-07 20:30,1.06963,1.06977,1.06952,1.06963,490
2023-09-07 20:45,1.06965,1.06965,1.06953,1.06961,1010
2023-09-07 21:00,1.06962,1.06977,1.06955,1.06959,191
2023-09-07 21:15,1.06959,1.06978,1.06958,1.06965,58
2023-09-07 21:30,1.06969,1.06978,1.06963,1.06968,98
2023-09-07 21:45,1.06963,1.06981,1.06961,1.06969,288
2023-09-07 22:00,1.06969,1.06979,1.06956,1.06978,318
2023-09-07 22:15,1.06978,1.06982,1.0697,1.06978,251
2023-09-07 22:30,1.06977,1.06986,1.06966,1.06967,154
2023-09-07 22:45,1.06968,1.06971,1.06955,1.06955,222
2023-09-07 23:00,1.06956,1.06963,1.0695,1.06958,711
2023-09-07 23:15,1.06957,1.06957,1.06941,1.06953,235
2023-09-07 23:30,1.06952,1.06963,1.06948,1.06959,241
2023-09-07 23:45,1.06958,1.06974,1.06955,1.06973,597
2023-09-08 00:00,1.06975,1.07024,1.06971,1.07009,965
2023-09-08 00:15,1.07009,1.07044,1.07003,1.07033,1113
2023-09-08 00:30,1.07033,1.07146,1.07024,1.07098,3386
2023-09-08 00:45,1.07098,1.07149,1.07086,1.07141,1824
2023-09-08 01:00,1.0714,1.07144,1.07107,1.07118,3345
2023-09-08 01:15,1.07116,1.07116,1.07047,1.07094,5175
2023-09-08 01:30,1.07093,1.07196,1.0709,1.07154,1912
2023-09-08 01:45,1.07153,1.07212,1.07152,1.0717,1338
2023-09-08 02:00,1.07172,1.07199,1.07143,1.07188,2489
2023-09-08 02:15,1.07187,1.072,1.07168,1.07187,1376
2023-09-08 02:30,1.07186,1.07232,1.07175,1.07183,2226
2023-09-08 02:45,1.07182,1.07192,1.0717,1.07177,2137
2023-09-08 03:00,1.07178,1.07183,1.07167,1.07173,1240
2023-09-08 03:15,1.07174,1.07174,1.07151,1.07163,1646
